y, v, a, t
329.0005600005225,-35.0559999999899,1.8666666666666654,108.97
328.6501866671893,-35.03733333332323,1.8666666666666654,108.98
328.30000000052274,-35.018666666656564,1.8666666666666654,108.99000000000001
327.95000000052283,-34.999999999989896,1.8666666666666654,109.0
327.6001866671896,-34.98133333332323,1.8666666666666654,109.01
327.250560000523,-34.96266666665656,1.8666666666666654,109.02
326.9011200005231,-34.94399999998989,1.8666666666666654,109.03
326.55186666718987,-34.92533333332322,1.8666666666666654,109.04
326.2028000005233,-34.906666666656555,1.8666666666666654,109.05
325.85392000052343,-34.88799999998989,1.8666666666666654,109.06
325.5052266671902,-34.86933333332322,1.8666666666666654,109.07000000000001
325.15672000052365,-34.85066666665655,1.8666666666666654,109.08
324.80840000052376,-34.83199999998988,1.8666666666666654,109.09
324.4602666671905,-34.813333333323214,1.8666666666666654,109.10000000000001
324.11232000052394,-34.794666666656546,1.8666666666666654,109.11
323.76456000052406,-34.77599999998988,1.8666666666666654,109.12
323.4169866671908,-34.75733333332321,1.8666666666666654,109.13
323.06960000052425,-34.73866666665654,1.8666666666666654,109.14
322.7224000005244,-34.719999999989874,1.8666666666666654,109.15
322.37538666719115,-34.701333333323205,1.8666666666666654,109.16
322.0285600005246,-34.68266666665654,1.8666666666666654,109.17
321.68192000052466,-34.66399999998987,1.8666666666666654,109.18
321.33546666719144,-34.6453333333232,1.8666666666666654,109.19
320.9892000005249,-34.62666666665653,1.8666666666666654,109.2
320.64312000052496,-34.607999999989865,1.8666666666666654,109.21000000000001
320.29722666719175,-34.5893333333232,1.8666666666666654,109.22
319.9515200005252,-34.57066666665653,1.8666666666666654,109.23
319.6060000005253,-34.55199999998986,1.8666666666666654,109.24000000000001
319.260666667192,-34.53333333332319,1.8666666666666654,109.25
318.9155200005255,-34.514666666656524,1.8666666666666654,109.26
318.5705600005256,-34.495999999989856,1.8666666666666654,109.27
318.2257866671923,-34.47733333332319,1.8666666666666654,109.28
317.8812000005258,-34.45866666665652,1.8666666666666654,109.29
317.5368000005259,-34.43999999998985,1.8666666666666654,109.3
317.19258666719264,-34.42133333332318,1.8666666666666654,109.31
316.84856000052605,-34.402666666656515,1.8666666666666654,109.32000000000001
316.50472000052616,-34.38399999998985,1.8666666666666654,109.33
316.1610666671929,-34.36533333332318,1.8666666666666654,109.34
315.81760000052634,-34.34666666665651,1.8666666666666654,109.35000000000001
315.47432000052646,-34.32799999998984,1.8666666666666654,109.36
315.13122666719323,-34.309333333323174,1.8666666666666654,109.37
314.78832000052665,-34.290666666656506,1.8666666666666654,109.38
314.4456000005268,-34.27199999998984,1.8666666666666654,109.39
314.10306666719356,-34.25333333332317,1.8666666666666654,109.4
313.760720000527,-34.2346666666565,1.8666666666666654,109.41
313.41856000052707,-34.21599999998983,1.8666666666666654,109.42
313.07658666719385,-34.197333333323165,1.8666666666666654,109.43
312.7348000005273,-34.1786666666565,1.8666666666666654,109.44
312.3932000005274,-34.15999999998983,1.8666666666666654,109.45
312.05178666719416,-34.14133333332316,1.8666666666666654,109.46000000000001
311.7105600005276,-34.12266666665649,1.8666666666666654,109.47
311.3695200005277,-34.103999999989824,1.8666666666666654,109.48
311.02866666719444,-34.085333333323156,1.8666666666666654,109.49000000000001
310.6880000005279,-34.06666666665649,1.8666666666666654,109.5
310.347520000528,-34.04799999998982,1.8666666666666654,109.51
310.00722666719474,-34.02933333332315,1.8666666666666654,109.52
309.6671200005282,-34.01066666665648,1.8666666666666654,109.53
309.3272000005283,-33.991999999989815,1.8666666666666654,109.54
308.98746666719506,-33.97333333332315,1.8666666666666654,109.55
308.6479200005285,-33.95466666665648,1.8666666666666654,109.56
308.3085600005286,-33.93599999998981,1.8666666666666654,109.57000000000001
307.96938666719535,-33.91733333332314,1.8666666666666654,109.58
307.63040000052877,-33.898666666656474,1.8666666666666654,109.59
307.2916000005289,-33.879999999989806,1.8666666666666654,109.60000000000001
306.95298666719566,-33.86133333332314,1.8666666666666654,109.61
306.6145600005291,-33.84266666665647,1.8666666666666654,109.62
306.2763200005292,-33.8239999999898,1.8666666666666654,109.63
305.938266667196,-33.805333333323134,1.8666666666666654,109.64
305.6004000005294,-33.786666666656465,1.8666666666666654,109.65
305.2627200005295,-33.7679999999898,1.8666666666666654,109.66
304.9252266671963,-33.74933333332313,1.8666666666666654,109.67
304.5879200005297,-33.73066666665646,1.8666666666666654,109.68
304.2508000005298,-33.71199999998979,1.8666666666666654,109.69
303.9138666671966,-33.693333333323125,1.8666666666666654,109.7
303.57712000053004,-33.67466666665646,1.8666666666666654,109.71000000000001
303.24056000053014,-33.65599999998979,1.8666666666666654,109.72
